a,Ra
6.012155576217886,85.30306341091863
6.016051529108612,85.38294817598523
6.0202776930039725,85.46963972784607
6.024221823030998,85.5505870000925
6.028496164062657,85.6383520861266
6.032692552850305,85.72455950150714
6.036606907769618,85.8050086936244
6.040851473693564,85.89228293398392
6.044814005749175,85.97380332946786
6.048698585560774,86.05374648169955
6.052913376377007,86.14053365603293
6.056846133324905,86.221547068306
6.061109101277437,86.30940068142672
6.065294116985957,86.39569564197073
6.069197098826141,86.47620814198527
6.0734302916709595,86.56356410448385
6.077381450647443,86.64515910637127
6.08166282062856,86.73360343337555
6.085866238365665,86.82047774134165
6.089787622234435,86.90156055879545
6.094039217107839,86.98951277374165
6.0980087781129075,87.07166444812539
6.1019003868739645,87.15224685048277
6.106122206639656,87.23970080621906
6.110061992537011,87.321352623823
6.114331989439,87.40988824246188
6.114397490136781,87.41124399950695
6.114462990834562,87.39052909911322
6.114528491532342,87.41396234246032
6.114593992230123,87.41531968139645
6.114855995021247,87.4207546165999
6.115380000603494,87.43162563637983
6.116428011767988,87.45336075985647
6.1164935124657696,87.45472247711074
6.11655901316355,87.45608076982342
6.116690014559111,87.45879808224517
6.116952017350235,87.46423073795168
6.1174760229324825,87.47492250603904
6.1185240340969775,87.4968434925974
6.118585128015566,87.49811314559203
6.118646221934155,87.49917205673493
6.118768409771331,87.50191775765785
6.119012785445683,87.50696318569516
6.119501536794388,87.51712955132567
6.119562630712976,87.51839604121805
6.119623724631564,87.51966521336678
6.119745912468741,87.52220041494458
6.119990288143093,87.52727300303589
6.120479039491799,87.537415931044
6.120540133410387,87.53868447684037
6.120662321247564,87.54121751753873
6.120723415166152,87.5424891247761
6.1209677908405045,87.54755852136252
6.121028884759093,87.54882961805328
6.200000006122449,89.19516932304994
6.200092015372412,89.19709568448584
6.200184024622376,89.1990245584295
6.20027603387234,89.20095395220147
6.200368043122303,89.20287843025115
6.200460052372266,89.20480710534316
6.20055206162223,89.20670173552077
6.200644070872194,89.20863181614126
6.200736080122157,89.08411310999531
6.20082808937212,89.21251548903493
6.200920098622084,89.21444148942588
6.201012107872048,89.2163674014688
6.201104117122011,89.21826865895461
6.201196126371974,89.22021369638857
6.201288135621938,89.22214911479841
6.2014721541218645,89.22600346058971
6.20294430212128,89.25683348646463
6.205888598120109,89.3185225882515
6.2122725066247195,89.45233008360341
6.218233364326827,89.57736409647863
6.2240772936629165,89.70002735406291
6.230416539505957,89.83316294014864
6.236332734546495,89.95752022502039
6.2427442460939835,90.09236960940478
6.249038829275454,90.22485432556665
6.254910361654422,90.34851450088289
6.2612772105403405,90.48270002876902
6.267221008623756,90.60805362277068
6.273047878341154,90.73102573893368
6.279370064565502,90.86454225199489
6.279462238556469,90.86648760246716
6.279554412547435,90.85513316034641
6.2796465865384015,89.99999984183208
6.2797387605293675,90.87232618552457
6.279830934520334,90.87427400438429
6.2799231085113005,90.64200877097304
6.2800152825022675,90.87817284605939
6.2801074564932335,90.88011843844899
6.280291804475166,90.88401145676869
6.280383978466132,90.88595976608379
6.280476152457099,90.86788605158321
6.280568326448066,90.88985353005647
6.280660500439032,90.89179779843037
6.280752674429998,90.89374750487191
6.280844848420964,89.99999969523712
6.28093702241193,90.89763902984333
6.281029196402896,90.89958988518484
6.281121370393862,90.9015369193751
6.281213544384829,90.90348361468888
6.281305718375796,90.90542921075935
6.281397892366762,90.90727674283191
6.281582240348694,90.91127606040152
6.28167441433966,90.91323038682562
6.281766588330627,90.91517842777382
6.28195093631256,90.91906920048791
6.282319632276425,90.92685509522175
6.282503980258358,90.93075493664313
6.28268832824029,90.93465454899365
6.282780502231256,90.93660029926455
6.282872676222223,90.93847997471958
6.283057024204156,90.94244245443633
6.283149198195122,90.94418945933366
6.2832413721860885,90.91837120619519
6.2833335461770545,90.94828747553595
6.2834257201680215,90.95017548143952
6.283517894158988,90.95218079874853
6.2836100681499545,90.95410485729636
6.2837022421409205,90.95606177399819
6.283794416131887,90.92762301072791
6.283886590122853,90.91249441713767
6.283978764113819,90.96192723896692
6.284070938104785,90.96387075259176
6.284163112095752,90.96463788477774
6.284255286086719,90.96777203959005
6.284347460077685,90.96971664851267
6.284531808059617,90.97361316149636
6.284992678014449,90.98335417949585
6.285084852005415,90.98530478734351
6.285269199987348,90.98920062879506
6.285369113298735,90.99027774389583
6.28556893992151,90.99553676731814
6.285668853232897,90.98125935067901
6.285768766544285,90.99976173878888
6.286068506478447,91.00610245581767
6.286867812969547,91.0229932710149
6.287067639592322,91.02721939625388
6.287167552903709,91.02933277780849
6.287267466215097,91.03060816499382
6.287367379526485,91.03356195074826
6.287667119460647,91.03989557034065
6.2877670327720345,91.03725642173627
6.287866946083422,91.04411989731815
6.2880667727061965,91.04824074038581
6.288466425951746,91.0568016463982
6.288566339263134,91.05882259921025
6.288666252574521,91.06102287314033
6.288866079197296,91.0652509198758
6.288965992508684,91.06736641979185
6.289065905820071,91.06948093046367
6.289165819131458,91.07158968344329
6.289365645754234,91.0758166216577
6.289565472377008,91.08004285621094
6.289665385688396,91.08215724075363
6.289765298999784,91.08426866122183
6.289865212311171,91.0863813162041
6.290065038933946,91.09060689489763
6.290164952245334,91.09272074771476
6.290264865556721,91.09482995262492
6.290464692179496,91.09905902343637
6.290564605490884,91.08336341417055
6.290664518802271,91.03842309365433
6.290764432113658,91.10539786559181
6.290864345425046,91.10751651860035
6.290964258736434,91.10962768981804
6.291064172047821,91.1117374125591
6.291164085359208,91.11385228326924
6.29146382529337,91.12019198889786
6.291761738221814,91.1255859091225
6.2918598245274815,91.12847217521306
6.29195791083315,91.13064390034972
6.292154083444487,91.13479846113745
6.292252169750156,91.13687013559796
6.292448342361492,91.14102037590078
6.29254642866716,91.14309820359139
6.292742601278498,91.10249753437867
6.2929387738898335,91.15139949672496
6.293036860195502,91.15345371466022
6.293134946501171,91.15554597749751
6.293233032806839,91.15749814412213
6.2934292054181755,91.16177675638284
6.293625378029512,91.16592723923269
6.293723464335181,91.16800216970091
6.29382155064085,91.17007531022577
6.293919636946518,91.17215217057715
6.294115809557855,91.17630288028101
6.294213895863523,91.1783815914595
6.294311982169192,91.18004577945364
6.2944100684748605,91.18252335838262
6.294508154780528,91.18460502493608
6.294704327391866,91.18775541275755
6.294900500003202,91.18966911070925
6.295096672614539,91.19706049799868
6.295292845225876,91.19539459773458
6.295390931531545,91.20328514591
6.2954890178372125,91.20536154962409
6.295587104142881,91.20741708534975
6.29568519044855,91.20950818324661
6.295979449365555,91.21550862308617
6.296077535671223,91.21781506736055
6.296175621976892,91.21987881279978
6.296273708282561,91.22196879721058
6.296371794588229,91.2229394836367
6.296469880893897,91.22611956842026
6.296567967199565,91.22819764044239
6.296666053505234,91.23027134008171
6.2969603124222395,91.23650103886064
6.297058398727907,91.238579537235
6.297156485033576,91.24065749304037
6.297254571339245,91.24272762017311
6.297352657644913,91.24480832185795
6.297450743950582,91.24688352022336
6.29754883025625,91.24895873741208
6.297843089173256,91.25518749615368
6.297941175478924,91.22020775013537
6.298032651615803,91.23498728335629
6.298124127752683,91.26113608214705
6.298215603889561,91.26307584414813
6.298307080026441,91.26501194245652
6.2983985561633204,91.2669427245199
6.298490032300199,91.26861216561664
6.298764460710838,91.27469176689266
6.299130365258355,91.2824390066233
6.299221841395234,91.28345567191496
6.299313317532113,91.2863086193031
6.299496269805872,91.2901885322858
6.29986217435339,91.29793315208859
6.299953650490268,91.2998719205658
6.300045126627148,91.30180794287253
6.300136602764027,91.30374326708714
6.300319555037786,91.30761969034884
6.300411031174665,91.30955692844479
6.300593983448424,91.31337648512925
6.300868411859062,91.31924338465039
6.300959887995941,91.32117976549893
6.301051364132821,91.32311089647307
6.3011428402697,91.32505530882679
6.301325792543459,91.32892054357625
6.301417268680337,91.33086811632029
6.301508744817217,91.33280165954429
6.301600220954096,91.33473892417457
6.301691697090976,91.33585278375448
6.3017831732278555,91.33861208137483
6.301966125501614,91.34248279493377
6.302057601638493,91.3444264445027
6.302149077775372,91.34636115519639
6.302332030049131,91.35023679186318
6.30251498232289,91.3541059769204
6.302606458459769,91.35604911769248
6.302789410733528,91.3599252133052
6.302972363007286,91.36379840948659
6.303063839144166,91.36573220218159
6.303155315281044,91.36767511819532
6.303246791417924,91.3696098323418
6.303429743691682,91.37348742595846
6.3035212198285615,91.37541860691152
6.303612695965441,91.3773192492823
6.303894863696499,91.3833375509765
6.3040932946111,91.38644938810646
6.3041925100684,91.3880353709093
6.304291725525701,91.39174228896925
6.3043909409830015,91.39384522607493
6.304490156440302,91.39535224644092
6.304688587354903,91.40015225179937
6.3047878028122035,91.40225360669946
6.304887018269504,91.4043451976113
6.304986233726805,91.40645601269055
6.305085449184105,91.40856582505135
6.305184664641406,91.41066185884227
6.305283880098706,91.41276537798508
6.305383095556007,91.41486746424552
6.305482311013307,91.4169599070541
6.305680741927908,91.42117672113368
6.305779957385209,91.42327228667634
6.305879172842509,91.42537552601226
6.30597838829981,91.42747892912689
6.30617681921441,91.43168337177453
6.30637525012901,91.4358771130111
6.306573681043611,91.42324068608107
6.306772111958212,91.43917483388287
6.306871327415513,91.44639819666892
6.307069758330114,91.45059307763952
6.307168973787414,91.45270574950136
6.307268189244715,91.45480740758042
6.307466620159316,91.4589965406938
6.307565835616616,91.46111381511383
6.307665051073917,91.46321458308977
6.307764266531216,91.46340904298899
6.3079626974458165,91.46952466178587
6.3081611283604175,91.47366369705337
6.308260343817718,91.4758361000992
6.30855799018962,91.45793241592271
6.30865720564692,91.4842409057487
6.308756421104221,91.48634692178786
6.308855636561521,91.48843461956633
6.308954852018822,91.4905521323945
6.309054067476122,91.49265692985925
6.309153282933423,91.4947588494916
6.309252498390723,91.49681327753683
6.309351713848023,91.498960604699
6.3094509293053225,91.50106672711169
6.3096493602199235,91.50527421047646
6.3098477911345245,91.50947947298538
6.309947006591825,91.51158342286845
6.310046222049126,91.51368539292807
6.310145437506426,91.51579033380024
6.310238042794937,91.51775474078659
6.310330648083449,91.51750374664502
6.31042325337196,91.52167834414631
6.310515858660471,91.51877675888494
6.310608463948983,91.5256029722296
6.310701069237494,91.52720735769434
6.310886279814516,91.53149619659231
6.310978885103028,91.533458917016
6.311071490391539,91.53541847923633
6.31116409568005,91.53738651336711
6.311256700968562,91.53927294944965
6.3115345168340955,91.5452330042713
6.311812332699629,91.55113264395557
6.311997543276652,91.55505049148854
6.3121827538536746,91.5589211598168
6.312367964430697,91.56290722641442
6.31255317500772,91.56683103314167
6.312645780296231,91.56879720024935
6.312830990873254,91.57272627104967
6.312923596161765,91.5746676025663
6.3131088067387875,91.56214644729629
6.313201412027299,91.58057568107131
6.31329401731581,91.58253865498249
6.313571833181344,91.58843108238085
6.313664438469855,91.59038246723942
6.500000006122449,95.40298400603002
6.500368043122302,95.59022283830033
6.500644070872193,95.59510389945913
6.500920098622083,95.60217231689778
6.50110411712201,95.60463877457036
6.501196126371973,95.60813880231515
6.5012881356219365,95.61013564413106
6.5013801448719,95.61106821709527
6.501564163371826,95.61611259685105
6.50165617262179,95.61785610377237
6.50193220037168,95.62408203280889
6.502024209621644,95.62607402013977
6.502116218871608,95.62784073829084
6.502300237371534,95.63165956298302
6.502576265121425,95.63792333110801
6.502668274371388,95.64001136439845
6.5028522928713155,95.64351828282962
6.503128320621205,95.64865868653553
6.503496357621059,95.6579218301331
6.503680376120986,95.66188105761196
6.503864394620913,95.66590694594709
6.504232431620767,95.67387947021756
6.504416450120694,95.67786359953328
6.5046004686206205,95.68183804793898
6.504784487120547,95.68583559977382
6.505152524120401,95.69379573280071
6.505888598120109,95.70973476403887
6.5059883466904935,95.71169605896273
6.5060880952608775,95.7139970588476
6.506287592401646,95.71821255839754
6.506686586683185,95.72700785392188
6.506786335253569,95.72914901609646
6.506985832394339,95.73332735380266
6.507285078105492,95.73997571407585
6.507384826675876,95.74212820722764
6.507484575246261,95.7442909626509
6.507783820957414,95.75077442470614
6.507883569527799,95.75233549513004
6.507983318098184,95.75509419884439
6.5080830666685685,95.75725690321883
6.508182815238953,95.75941424189386
6.508282563809337,95.76157979707563
6.509280049513182,95.78254506188593
6.509379798083566,95.78506776086765
6.509778792365106,95.79397198186352
6.509978289505874,95.79801650290001
6.510078038076259,95.80047456855785
6.5101777866466435,95.8026351755657
6.510277535217028,95.80478716844922
6.510377283787413,95.80674533611983
6.510576780928181,95.8111936935749
6.510676529498566,95.81322897183172
6.510876026639336,95.81766598576998
6.511075523780105,95.82207599482676
6.5111752723504885,95.8242490767498
6.511474518061643,95.82880486183186
6.511574266632028,95.83273768160502
6.511773763772796,95.8372035144789
6.5120730094839505,95.84369953516618
6.512172758054335,95.84569298590633
6.512831337034292,95.86013030054355
6.512924475435888,95.86214725132949
6.513110752239079,95.86607584822929
6.513203890640675,95.8681902410745
6.5132970290422705,95.87021661046707
6.513576444247056,95.87628770741598
6.513762721050247,95.88030662703932
6.514135274656629,95.88838233145368
6.51450782826301,95.89645369473872
6.515066658672582,95.90856544935917
6.5152529354757736,95.91042037729983
6.515439212278965,95.9160602173679
6.515625489082155,95.92066143510498
6.51571862748375,95.92270337848383
6.515811765885346,95.92471913740248
6.515904904286941,95.9267355697047
6.516277457893324,95.93313871138135
6.516556873098109,95.94081489005708
6.516650011499705,95.94289283165546
6.516836288302896,95.94381945206705
6.517022565106087,95.95074913366372
6.517115703507682,95.95294528243016
6.517395118712468,95.95903571965069
6.517674533917255,95.96153095576608
6.5177676723188505,95.96712027644732
6.51795394912204,95.96775554707668
6.518047087523636,95.9727666442349
6.518324675722703,95.97857955372864
6.51841598711858,95.98117314743429
6.518507298514456,95.9830027257704
6.518598609910333,95.98514282299385
6.518689921306209,96.1399493306331
6.525860206556272,96.14250728358685
6.52595925727257,96.14481217925793
6.526157358705165,96.14668316273725
6.5265535615703545,96.15743926103698
6.526949764435544,96.16625060739928
6.527940271598519,96.18779660669739
6.528039322314816,96.18995775527881
6.528237423747411,96.19424587494166
6.528336474463709,96.19637742150518
6.528534575896304,96.20069721209248
6.528633626612601,96.20285015639261
6.5287326773288985,96.20500187328577
6.528831728045197,96.2071075235556
6.529029829477793,96.21141040640676
6.52912888019409,96.21359714668785
6.529227930910388,96.21574788755885
6.52992128592447,96.23080868938725
6.530119387357065,96.2342741065246
6.530416539505957,96.23850323609543
6.530508980053465,96.2435595107204
6.5306014206009735,96.24557649973026
6.530786301695991,96.24843280399043
6.531156063886025,96.25761189243612
6.531340944981041,96.26161736971574
6.531525826076058,96.2656507572093
6.531895588266091,96.27343842217506
6.532080469361109,96.2776028256837
6.532265350456125,96.28169327219493
6.53254267209865,96.28758298208197
6.532635112646158,96.28971868759008
6.532727553193666,96.29174394508246
6.532912434288683,96.29529005753926
6.533004874836192,96.29732678109117
6.533097315383701,96.29960982230624
6.533189755931209,96.30014628370265
6.533467077573734,96.3077797669231
6.533559518121242,96.30950618270458
6.534114161406293,96.32167271172737
6.53429904250131,96.3258661582539
6.534391483048818,96.32723693740716
6.534483923596326,96.32988497519656
6.534668804691343,96.33251194321551
6.534761245238851,96.33587616767849
6.535131007428886,96.3439338480042
6.535223447976394,96.34592317538745
6.5354083290714104,96.3480434459468
6.535593210166427,96.35369191845876
6.535685650713935,96.35392010979022
6.535870531808952,96.36000463534478
6.536147853451478,96.36496460343889
6.536240293998986,96.3680429375659
6.536432914414425,96.37221839775096
6.536633274150283,96.37542060710007
6.536833633886142,96.3809268758413
6.537134173489931,96.38495707620577
6.53733453322579,96.39180042760897
6.537935612433367,96.40487169612243
6.538035792301296,96.40704240835757
6.538236152037156,96.4114007280235
6.538436511773014,96.41565438296877
6.538737051376803,96.4222886500612
6.538837231244733,96.42446004335834
6.53943831045231,96.43752236266874
6.539538490320239,96.43969951290714
6.539738850056098,96.44405612642323
6.539939209791957,96.44602368777815
6.540039389659887,96.45059018357108
6.540139569527816,96.45276989962206
6.540239749395745,96.454939436279
6.5404401091316045,96.4592874189343
6.540941008471252,96.46642727579209
6.54134172794297,96.47882780040523
6.541542087678829,96.48324492800121
6.541742447414688,96.48760831770873
6.542143166886406,96.49631916412149
6.5422433467543355,96.4984977208416
6.542343526622265,96.5006677315516
6.543236010405035,96.51945091577824
6.543334363267246,96.52219778699278
6.543432716129457,96.52383190806844
6.543531068991667,96.52641481368838
6.543924480440509,96.53503502065458
6.544022833302719,96.53714172372672
6.54412118616493,96.53930903356166
6.544317891889351,96.54360111783869
6.544612950475983,96.55000738116328
6.545399773373667,96.5664984511788
6.545498126235877,96.56924014480838
6.545596479098087,96.57134976580635
6.545891537684719,96.57781105495025
6.546186596271351,96.58423070530253
6.546284949133561,96.58636998636376
6.546383301995771,96.58849894374372
6.546580007720193,96.59275772833618
6.546776713444613,96.59518201389966
6.546875066306824,96.59921090335189
6.546973419169035,96.60021113605313
6.547268477755666,96.60775052696228
6.547760242066719,96.61845720681895
6.547858594928929,96.62059196661902
6.548350359239981,96.63028141597033
6.548448712102192,96.63341099023924
6.548547064964403,96.6355787758193
6.548645417826613,96.63687069103223
6.548743770688823,96.63981550812808
6.548842123551033,96.64199039267118
6.548940476413243,96.64409017198055
6.549130571968876,96.64826307231321
6.5492223146622965,96.64875738874608
6.549314057355718,96.65115394478593
6.549681028129404,96.66023433768412
6.549864513516246,96.66423925337226
6.549956256209668,96.66623199383338
6.550598455063616,96.68019478030801
6.5507819404504595,96.68392177712455
6.5515158819978305,96.70016678903454
6.551974595464937,96.70999659963185
6.552341566238622,96.71813138306622
6.552525051625466,96.72187135384726
6.552708537012308,96.7243066688915
6.552892022399151,96.73011087907783
6.553075507785994,96.73065978223899
6.553167250479415,96.73610129240456
6.553258993172837,96.73809609481869
6.5535342212531,96.74301463338999
6.553992934720208,96.75392088797665
6.554268162800472,96.75995084444911
6.554726876267579,96.76091396575944
6.5549103616544215,96.7740324162495
6.555109325682107,96.77830093544598
6.555308289709791,96.78265714761979
6.555706217765161,96.79062144837042
6.555805699779004,96.79246072963164
6.556203627834373,96.80206084740045
6.556502073875901,96.80843667654204
6.556701037903586,96.81259681655494
6.556999483945113,96.81745942982727
6.557198447972798,96.82385576488734
6.557297929986641,96.8259605045785
6.557695858042011,96.83465828439657
6.557894822069695,96.83534475562567
6.558193268111223,96.84551360194705
6.558591196166592,96.85093389023103
6.5587901601942775,96.8585178067728
6.55888964220812,96.86065234602253
6.559088606235806,96.86500863251143
6.55928757026349,96.86932847163855
6.559387052277332,96.87024581864999
6.559486534291175,96.87367525114152
6.559983944360388,96.88451135023158
6.560381872415757,96.89319219233822
6.5604813544296,96.89534203679129
6.560680318457285,96.89964901719044
6.5611777285264985,96.91049518188416
6.5615558260755,96.91874860878947
6.561648697920553,96.92076851724873
6.561741569765607,96.92248126594377
6.56183444161066,96.92475629980522
6.562020185300767,96.92887226191644
6.562113057145821,96.92953145614845
6.562670288216141,96.94293204653252
6.563320391131516,96.95485961685043
6.563413262976569,96.95921789075875
6.563506134821622,96.96124408601352
6.563784750356781,96.96535030336506
6.564063365891942,96.9730487458511
6.564156237736995,96.97537252186493
6.564341981427102,96.97929796874023
6.5644348532721555,96.98148048527536
6.564527725117209,96.98349977063775
6.564620596962262,96.98513214394492
6.564713468807316,96.98752236200052
6.564992084342475,96.99360620902854
6.565270699877635,96.99965271427784
6.565827930947956,97.01181885315404
6.566013674638063,97.01587900814297
6.56619941832817,97.01993305366364
6.566478033863329,97.02600427445897
6.566849521243542,97.03393528688264
6.567494143141759,97.04815081036512
6.567767277659762,97.05360710148264
6.568040412177765,97.06003943301779
6.568495636374436,97.06995897931347
6.568677726053105,97.07372412538875
6.5688598157317735,97.07790198597358
6.569041905410442,97.0814886122454
6.569223995089111,97.08586573534966
6.5697702641251166,97.0977692117489
6.570134443482455,97.10495652725031
6.571135936715133,97.12755777600142
6.571318026393802,97.13150388644141
6.57150011607247,97.1338570175144
6.571682205751139,97.13945468575676
6.571864295429807,97.14344299735251
6.571955340269142,97.14533905131651
6.572228474787145,97.15137276807519
6.572319519626479,97.1533376982123
6.572410564465813,97.15367130337556
6.572592654144482,97.15867803265802
6.572683698983816,97.16129500227191
6.572865788662485,97.16527447445458
6.573344230820419,97.17293021073536
6.573541799139932,97.18001203012342
6.574035719938708,97.19054872431057
6.574332072417974,97.19725194783791
6.5745296407374845,97.20153748910568
6.574727209056997,97.20587260496127
6.575418698175284,97.22022380621989
6.575616266494794,97.2210532174433
6.57571505065455,97.22741988722966
6.576011403133817,97.23389217250538
6.5761101872935726,97.2353367928197
6.576208971453328,97.23828085136866
6.576307755613083,97.23958968682459
6.576406539772838,97.24250993632637
6.576801676411861,97.2507590143713
6.576900460571617,97.252415672634
6.577196813050882,97.25974897632145
6.577295597210638,97.26186818919378
6.577394381370393,97.26406104942001
6.577493165530148,97.26622354335255
6.577690733849659,97.2695551284778
6.578184654648437,97.28130225455149
6.578481007127703,97.28776119764265
6.578579791287458,97.2891133488387
6.578777359606969,97.29353971962625
6.578876143766724,97.29640558983546
6.579073712086236,97.29971827537958
6.579172496245992,97.3023290619678
6.579554412547434,97.3111951764826
6.5796465865384,97.31142141158634
6.580015282502266,97.32125484024962
6.5801074564932325,97.32212064822185
6.580383978466132,97.32791010727117
6.580660500439031,97.33535497096243
6.580752674429997,97.3373522886624
6.580937022411931,97.34137901345989
6.581121370393863,97.34271822636718
6.581582240348695,97.35545871953612
6.581674414339661,97.35747081200385
6.582043110303527,97.36115404354598
6.582135284294493,97.36747139514529
6.582411806267391,97.37202442607425
6.58268832824029,97.3796128959264
6.582872676222223,97.3817485263021
6.583241372186088,97.39167759755148
6.5837022421409195,97.40099732208735
6.583794416131886,97.40363922388183
6.5840709381047855,97.40978996607032
6.584255286086718,97.41286943082473
6.5844396340686515,97.41782554974891
6.58471615604155,97.42388747194993
6.584900504023483,97.42754571303614
6.585269199987348,97.4329918819749
6.58556893992151,97.44252834999908
6.585668853232898,97.4446871847123
6.585768766544286,97.44688205756958
6.585868679855673,97.44791305811277
6.586068506478448,97.45342568056802
6.5866679863467725,97.4590588693223
6.58676789965816,97.46835626094864
6.588466425951746,97.50391674004116
6.588666252574521,97.5079322895412
6.588965992508683,97.51665076558898
6.589165819131457,97.52108424963592
6.589365645754233,97.52247818942844
6.58946555906562,97.52763092718257
6.589765298999783,97.53417021047359
6.58986521231117,97.53636405848981
6.590164952245333,97.54291413892727
6.59066451880227,97.55349455350223
6.590764432113657,97.55599920353653
6.590864345425045,97.55816776360561
6.590964258736433,97.56037385111291
6.59106417204782,97.56245560209493
6.591363911981983,97.5690932033106
6.591563738604757,97.5734697628541
6.591663651916145,97.57563080723723
6.59195791083315,97.58186049444348
6.592055997138818,97.58423811861984
6.592448342361492,97.59281072003928
6.593036860195503,97.605668194041
6.59323303280684,97.6099614686441
6.593625378029513,97.61852723993913
6.59382155064085,97.62262349049313
6.593919636946518,97.62496467353321
6.594115809557856,97.62919591776692
6.594213895863524,97.63139303587833
6.594998586308871,97.6483155817277
6.595489017837213,97.65926725795447
6.595881363059887,97.66785108117612
6.595979449365556,97.66816261352842
6.596077535671224,97.67030443647201
6.5962737082825615,97.6750644193617
6.596764139810903,97.67890808768745
6.596960312422239,97.69144357583117
6.597156485033576,97.69384389996618
6.597646916561918,97.70638581585554
6.597843089173255,97.7092244543427
6.598032651615803,97.71485919088515
6.598672984573957,97.7288786628126
6.598764460710837,97.73089233842114
6.599038889121474,97.73686865224025
6.599404793668992,97.74427387911757
6.599770698216509,97.7528964767434
6.599953650490267,97.7568636770216
6.600411031174664,97.76691871797235
6.60095988799594,97.77371235322147
6.60105136413282,97.78088307005987
6.601234316406578,97.78418760415799
6.601600220954095,97.78896729747568
6.6017831732278545,97.79691833290504
6.601966125501613,97.80091826640853
6.602057601638492,97.80292712488321
6.602789410733527,97.81882077418177
6.602880886870405,97.8209396040349
6.603246791417924,97.82529965914439
6.6037041721023195,97.83299742876837
6.6038948636965,97.83837926273962
6.604589371897602,97.85794513694044
6.604887018269503,97.864838293336
6.6049862337268035,97.86700390241087
6.605383095556006,97.8757023216082
6.605680741927907,97.87892432202247
6.605879172842508,97.88655995264028
6.605978388299809,97.88872450140289
6.606077603757109,97.89057719527491
6.6064744655863095,97.89946726177544
6.60657368104361,97.90175327510825
6.606772111958211,97.90600536390967
6.6068713274155115,97.90827842725962
6.606970542872812,97.91031549506951
6.607565835616615,97.91659310175567
6.607665051073916,97.92504307227091
6.6081611283604165,97.93508442195824
6.60875642110422,97.94952013797891
6.60885563656152,97.94994253657936
6.608954852018821,97.9526436057711
6.609153282933422,97.95823164179215
6.609450929305323,97.96454517690597
6.609649360219924,97.96909364004483
6.610046222049126,97.97771054505921
6.610145437506426,97.97993496253031
6.610515858660472,97.98603587934578
6.610608463948983,97.98615361824864
6.610701069237495,97.99212421515433
6.611256700968562,97.99895686863864
6.6116271221226075,98.00692239824822
6.612460569719209,98.03026144719928
6.61255317500772,98.03263675694745
6.612645780296232,98.03448297187118
6.6132014120272995,98.04687990446764
6.613479227892833,98.05239448099942
6.613664438469856,98.05701260660861
6.613757043758367,98.05903953397491
6.614034859623901,98.06498374807313
6.614497886066458,98.06977056286945
6.614590491354969,98.076276614624
6.61468309664348,98.07927313051752
6.614868307220503,98.08158399759519
6.614960912509014,98.08496143981907
6.615053517797525,98.0867786752628
6.615146123086037,98.0892664599242
6.6154239389515705,98.09547437828309
6.615609149528593,98.09961745283266
6.615794360105616,98.10298961893567
6.615886965394127,98.10569927498335
6.61607217597115,98.10976992771825
6.616373209797947,98.1161803448102
6.616573899015812,98.12070563794902
6.616975277451542,98.12950960654783
6.617075622060474,98.1317594791519
6.617276311278339,98.1361376741902
6.617376655887271,98.13834575317823
6.617878378931934,98.14933869607987
6.6180790681497985,98.15366306825294
6.618480446585528,98.15947428423785
6.61858079119446,98.1644989615737
6.618681135803392,98.16693817460418
6.618781480412325,98.16853114235894
6.6188818250212575,98.16859116293475
6.61898216963019,98.17352705651699
6.619082514239123,98.17391608022925
6.61938354806592,98.181822919604
6.619684581892717,98.18842663184908
6.619784926501649,98.19110893986107
6.619885271110581,98.19331108583783
6.620186304937379,98.19994928447393
6.620688027982041,98.21092283292478
6.620989061808838,98.21753080646947
6.621490784853501,98.22402889950538
6.621591129462433,98.23072251121606
6.6216914740713655,98.23292954068471
6.62189216328923,98.23308985219384
6.6225927485460385,98.25252379572278
6.623085336562105,98.26348899702691
6.623971994991026,98.28120089777742
6.624169030197452,98.2872044496734
6.6251542062295865,98.30431965272123
6.625449759039226,98.31343207458752
6.625548276642439,98.313604354565
6.625745311848867,98.32180684176275
6.626533452674574,98.33486507789617
6.626631970277787,98.34124676838461
6.626829005484214,98.34466102338409
6.6276171463099205,98.36285124289883
6.627912699119561,98.36915208735165
6.628011216722774,98.37152562466868
6.628208251929201,98.37581824506088
6.628700839945267,98.38664705089302
6.629075079851754,98.3948575211112
6.629166987286178,98.39687673622585
6.629626524458299,98.40695355250021
6.6299022467615725,98.41288341998036
6.629994154195996,98.41485567203956
6.630913228540241,98.43437347534916
6.631188950843513,98.44083538794426
6.631280858277938,98.4432636085871
6.631372765712362,98.44532613589664
6.631832302884483,98.45536343583308
6.632108025187755,98.46137634482297
6.632291840056603,98.46525280500909
6.632383747491028,98.46746329294872
6.632567562359876,98.46904652252842
6.632751377228725,98.54911503651427
6.636275781429161,98.55290535814996
6.636574721693696,98.55835450056139
6.636674368448542,98.56023193846727
6.636774015203388,98.5631605958379
6.637371895732461,98.5755043087295
6.637471542487306,98.5791511552076
6.638169069771223,98.5914014447912
6.63846801003576,98.59842889751336
6.639265184074524,98.61512775201776
6.63956412433906,98.62460662349972
6.639663771093905,98.62723627091776
6.640261651622977,98.63614962633514
6.640361298377822,98.63988117427795
6.640460945132667,98.64483293055557
6.640959178906895,98.65066891965792
6.64105882566174,98.65751167140901
6.641244898833852,98.662032787402
6.641710081764133,98.67222732635359
